family	logical_key	lookup_key_digest	setup_fields	first_direct_setup_capacity	proof_bytes	fold_levels	row_digest	policy
fp32_onehot	final=20:1;precommitted=14:1	9a2d563ca1f0a0c0d762a94c7e739874372492db6ff9ba1103d8383b11b536b7	458752	65536	62896	6	44a7daa8b9732fdaff923a3c640705d6ee36cb27e9b95e65fa8bd36ae68ef302	L0[chunks=1@0,eor=0,in=1048576,out=570368;witness=PACK,s=64,h=4,partial=256,quotient=256,src=canonical,dA=1024,sec=Linf;pre0=PACK,s=64,h=2,partial=256,quotient=256,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,eor=0,in=570368,out=388352;witness=PACK,s=128,h=2,partial=512,quotient=512,src=canonical,dA=1024,sec=Linf]/L2[chunks=1@0,eor=624,in=388352,out=292736;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L3[chunks=1@0,eor=624,in=292736,out=114688;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/L4[chunks=1@0,eor=560,in=114688,out=78848;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/T[method=ET,src=tensor-k4,eor=560,input=78848,dA=128,sec=L2]
fp32_onehot	final=28:1;precommitted=	a46de3bb37f42fa48a71b95f2322aad4c4e9c8626b40c631cd6537cb251072a1	1048576	1048576	68276	7	4ec1876c6f9c7403046f7e4c1d11f0b26d9e1a08af0071eaa970cad3a2ca22f7	L0[chunks=1@0,eor=0,in=268435456,out=6825536;witness=PACK,s=64,h=4,partial=256,quotient=256,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,eor=0,in=6825536,out=1769216;witness=PACK,s=256,h=1,partial=1024,quotient=1024,src=canonical,dA=1024,sec=Linf]/L2[chunks=1@0,eor=688,in=1769216,out=509440;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L3[chunks=1@0,eor=624,in=509440,out=221056;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L4[chunks=1@0,eor=592,in=221056,out=111616;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/L5[chunks=1@0,eor=560,in=111616,out=78848;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/T[method=ET,src=tensor-k4,eor=560,input=78848,dA=128,sec=L2]
fp32_onehot	final=30:1;precommitted=	0661c6ea7796b195873f4f0afc34e1f8ab8b773648907a24b0f5110247bb10d2	2097152	2097152	69204	7	237eef6385eb0a98fa1d5f84d2901b86ab759e4ea15a73f9f36513668bc19b35	L0[chunks=1@0,eor=0,in=1073741824,out=21495360;witness=PACK,s=64,h=8,partial=256,quotient=256,src=canonical,dA=2048,sec=Linf]/L1[chunks=1@0,eor=0,in=21495360,out=1832448;witness=PACK,s=64,h=1,partial=256,quotient=256,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,eor=688,in=1832448,out=519680;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L3[chunks=1@0,eor=624,in=519680,out=221056;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L4[chunks=1@0,eor=592,in=221056,out=111616;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/L5[chunks=1@0,eor=560,in=111616,out=78848;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/T[method=ET,src=tensor-k4,eor=560,input=78848,dA=128,sec=L2]
fp32_onehot	final=34:1;precommitted=	66a207dd2ca7efff383d2cbfb09722aa71c0b3e44ba990a146833ebba9496679	8388608	8388608	71236	7	c9a63ded79d4a695721dfbc8ac1390b7cf24b13a7133dfdf6f8d896716d6b055	L0[chunks=1@0,eor=0,in=17179869184,out=85589568;witness=PACK,s=64,h=8,partial=256,quotient=256,src=canonical,dA=2048,sec=Linf]/L1[chunks=1@0,eor=0,in=85589568,out=4913216;witness=PACK,s=64,h=1,partial=256,quotient=256,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,eor=752,in=4913216,out=1096192;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L3[chunks=1@0,eor=688,in=1096192,out=285568;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=Linf]/L4[chunks=1@0,eor=624,in=285568,out=144000;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/L5[chunks=1@0,eor=592,in=144000,out=89600;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k4,dA=128,sec=L2]/T[method=ET,src=tensor-k4,eor=560,input=89600,dA=128,sec=L2]
fp64_dense	final=14:1;precommitted=	235fdc37cb4e83e243a17cafde8597967ef2316443a2656dee73a57dc55cac8e	294912	32768	64220	5	edf41b19cd4859d2df1fbdefd0687d03bec738977b530b050b8a277cf6e3889f	L0[chunks=1@0,eor=0,in=16384,out=324288;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,eor=0,in=324288,out=259584;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,eor=592,in=259584,out=193536;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=592,in=193536,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_dense	final=16:1;precommitted=	619d5acd56307a5aff5911635e36969a167028482b33cc55f9f90598a55554be	294912	65536	66592	6	2f9cea0d057f6e455a3bbcd3ea8ff655803b7cd457157c11cb652a9bd6d11df5	L0[chunks=1@0,eor=0,in=65536,out=683200;witness=PACK,s=64,h=4,partial=128,quotient=128,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,eor=0,in=683200,out=433088;witness=PACK,s=128,h=2,partial=256,quotient=256,src=canonical,dA=512,sec=Linf]/L2[chunks=1@0,eor=624,in=433088,out=278016;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=624,in=278016,out=190976;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=592,in=190976,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_dense	final=20:1;precommitted=	7e615f063166da9e18d6e9eacc305f7128e85099f64b8b48278e935e02e876fe	589824	262144	68240	6	8342dd858aabaf7f42a9e4c36dd1b5571db4b828b83da479a4541faba665155c	L0[chunks=1@0,eor=0,in=1048576,out=2653760;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,eor=0,in=2653760,out=980672;witness=PACK,s=64,h=2,partial=128,quotient=128,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,eor=656,in=980672,out=386560;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=624,in=386560,out=194560;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=592,in=194560,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_dense	final=20:1;precommitted=16:1	051403db9e5e14e36b9244b18d12e695a75f999d22d20ae126cc83f97e560928	655360	262144	68240	6	9883209756af160dbcb4c2dee2df78f1f281dd17287390086aa850cc94a1aa72	L0[chunks=1@0,eor=0,in=1048576,out=3145728;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf;pre0=PACK,s=64,h=4,partial=128,quotient=128,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,eor=0,in=3145728,out=969408;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,eor=656,in=969408,out=386560;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=624,in=386560,out=194560;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=592,in=194560,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_dense	final=26:1;precommitted=	c93e949f727a2db762f7dbfe2fcdcdc29cf0a3b5fd10f76b3019de436810bc9b	1441792	2097152	71780	7	cfa6e84264c3d584cc2e814ec9e1b8fe6a0952a2aad61e55e8195d2c7f12bbef	L0[chunks=1@0,eor=0,in=67108864,out=20971072;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,eor=0,in=20971072,out=2456384;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,eor=720,in=2456384,out=622080;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=656,in=622080,out=288256;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=624,in=288256,out=190976;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,eor=592,in=190976,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_dense	final=30:1;precommitted=	0661c6ea7796b195873f4f0afc34e1f8ab8b773648907a24b0f5110247bb10d2	5767168	8388608	72900	7	8f83b857a4589d9045a3361a31ace439a5b5ef0e861c8affb4291c58c07aa886	L0[chunks=1@0,eor=0,in=1073741824,out=86638144;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,eor=0,in=86638144,out=7779648;witness=PACK,s=256,h=1,partial=512,quotient=512,src=canonical,dA=512,sec=Linf]/L2[chunks=1@0,eor=752,in=7779648,out=1405888;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=688,in=1405888,out=387584;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=624,in=387584,out=194560;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,eor=592,in=194560,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_onehot	final=28:1;precommitted=	a46de3bb37f42fa48a71b95f2322aad4c4e9c8626b40c631cd6537cb251072a1	1048576	1048576	70900	7	c77d1d35da3a95af948639e0db03bf603ef855725cf253a9fcf63b1f8dfcf3ed	L0[chunks=1@0,eor=0,in=268435456,out=6869568;witness=PACK,s=64,h=4,partial=128,quotient=128,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,eor=0,in=6869568,out=1627968;witness=PACK,s=64,h=2,partial=128,quotient=128,src=canonical,dA=256,sec=Linf]/L2[chunks=1@0,eor=688,in=1627968,out=488960;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=624,in=488960,out=288256;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L4[chunks=1@0,eor=624,in=288256,out=190976;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,eor=592,in=190976,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_onehot	final=30:1;precommitted=	0661c6ea7796b195873f4f0afc34e1f8ab8b773648907a24b0f5110247bb10d2	2097152	2097152	71524	7	06890d60c5ac4ae385dde9e11250dabf5d1d59f12989a6e000fdbab72c432851	L0[chunks=1@0,eor=0,in=1073741824,out=13619776;witness=PACK,s=64,h=4,partial=128,quotient=128,src=canonical,dA=512,sec=Linf]/L1[chunks=1@0,eor=0,in=13619776,out=1972288;witness=PACK,s=64,h=1,partial=128,quotient=128,src=canonical,dA=128,sec=Linf]/L2[chunks=1@0,eor=688,in=1972288,out=550400;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=656,in=550400,out=271872;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=624,in=271872,out=190976;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,eor=592,in=190976,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
fp64_onehot	final=34:1;precommitted=	66a207dd2ca7efff383d2cbfb09722aa71c0b3e44ba990a146833ebba9496679	8388608	8388608	72900	7	e0a87f958429acc48184bbe246338e602c36d6684038694df1d78390ddfe1c63	L0[chunks=1@0,eor=0,in=17179869184,out=85589568;witness=PACK,s=64,h=8,partial=128,quotient=128,src=canonical,dA=1024,sec=Linf]/L1[chunks=1@0,eor=0,in=85589568,out=7734080;witness=PACK,s=256,h=1,partial=512,quotient=512,src=canonical,dA=512,sec=Linf]/L2[chunks=1@0,eor=752,in=7734080,out=1405888;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=Linf]/L3[chunks=1@0,eor=688,in=1405888,out=387584;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L4[chunks=1@0,eor=624,in=387584,out=194560;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/L5[chunks=1@0,eor=592,in=194560,out=109632;witness=ET,s=-,h=-,partial=-,quotient=-,src=tensor-k2,dA=64,sec=L2]/T[method=ET,src=tensor-k2,eor=560,input=109632,dA=64,sec=L2]
