family,d,rank,collision_l2_sq,max_width,target_bits,search_cap,hit_cap,max_rop_log2,next_rop_log2,max_beta,next_beta
q32,512,1,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,147573952589676412928,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,295147905179352825856,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,590295810358705651712,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,1180591620717411303424,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,2361183241434822606848,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,4722366482869645213696,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,9444732965739290427392,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,18889465931478580854784,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,37778931862957161709568,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,75557863725914323419136,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,151115727451828646838272,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,302231454903657293676544,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,604462909807314587353088,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,1208925819614629174706176,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,2417851639229258349412352,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,12,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,13,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,14,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,15,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,16,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,17,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,18,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,19,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,20,4835703278458516698824704,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,1,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,2,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,3,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,4,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,5,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,6,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,7,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,8,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,9,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,10,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
q32,512,11,9671406556917033397649408,0,128.00000000000000000,6400000000000,false,,-inf,,
